,first_language,funding,school,fast_track,coop,residency,gender,prev_education,age_group,english_grade,first_term_gpa,second_term_gpa,high_school_average_mark,math_score
1391,1,2,6,2,2,1,2,0,2,9,0.0,0.0,63.0,24.0
1392,3,4,6,2,2,2,2,1,2,8,3.48,3.413043,86.88,42.0
1393,3,2,6,2,1,1,2,2,7,8,3.166667,2.777778,86.5,45.0
1394,1,2,6,2,2,1,2,1,2,9,0.0,0.0,67.0,27.0
1395,3,4,6,1,1,2,2,1,4,10,3.92,3.942308,90.62,47.31
1396,1,2,6,2,1,1,2,2,3,9,2.659091,2.272727,78.0,27.66
1397,1,2,6,2,1,1,1,1,1,8,2.305556,1.5,75.0,22.6
1398,1,8,6,2,2,1,2,0,8,7,2.92,2.3266528699999993,67.95,21.0
1399,1,2,6,2,2,1,2,1,4,9,0.0,1.4826857399999989,85.0,33.62
1400,1,2,6,2,1,1,2,2,4,7,2.921053,2.588235,56.0,28.0
1401,1,2,6,2,2,1,2,1,1,9,0.0,0.0,65.0,19.0
1402,1,2,6,2,2,1,2,1,1,9,3.065217,3.066667,78.0,22.0
1403,3,4,6,2,2,2,2,0,4,10,2.333333,1.74,75.82,37.0
1404,1,2,6,2,1,1,1,2,5,9,2.21875,2.775,61.0,19.0
1405,3,4,6,1,2,2,2,2,3,10,4.130435,3.88,93.43,47.25
1406,3,4,6,1,2,2,2,2,3,8,3.75,2.910714,86.71,43.44
1407,3,2,6,2,1,1,2,2,2,4,1.394737,0.631579,72.0,24.0
1408,1,2,6,2,2,1,1,2,5,4,3.452381,3.636364,87.7,39.0
1409,3,4,6,2,2,2,2,1,4,9,3.5,3.386364,96.24,49.0
1410,1,2,6,2,1,1,2,1,2,9,1.645833,0.0,83.0,42.0
1411,3,4,6,2,2,2,2,2,3,8,2.325,2.575,74.13,33.29
1412,1,2,6,2,2,1,2,2,4,9,2.115201840000001,1.5290496900000001,70.95,25.0
1413,1,2,6,2,2,1,2,1,6,9,2.522727,0.0,72.0,39.0
1414,1,8,6,2,1,1,2,2,7,8,4.2,4.375,81.47,50.0
1415,1,8,6,2,2,1,1,0,7,9,0.391304,1.5395897999999997,69.0,33.0
1416,1,2,6,2,2,1,2,1,2,7,3.22,1.875,77.0,35.0
1417,3,2,6,1,2,1,2,2,7,8,3.26087,3.096154,81.03,31.84
1418,3,4,6,2,2,2,2,2,2,8,2.391304,2.763158,65.7,13.0
1419,3,4,6,1,2,2,2,1,3,7,2.956522,1.82,78.88,37.81
1420,3,5,6,2,2,2,2,1,1,4,2.666667,2.52381,77.25,41.0
1421,1,8,6,2,2,1,2,1,5,9,4.0,4.333333,74.0,16.0
1422,1,2,6,2,2,1,2,1,2,7,0.652174,0.9510373399999998,78.0,31.0
1423,3,4,6,1,2,2,2,1,3,9,2.891304,2.846154,79.03,35.51
1424,1,2,6,2,2,1,2,1,1,7,3.25,2.413043,81.0,28.78
1425,1,2,6,2,1,1,2,1,3,9,1.315789,0.0,64.0,28.0
1426,1,2,6,2,2,1,2,2,3,7,3.738095,2.9636096700000003,58.0,21.0
1427,1,2,6,1,2,1,1,2,3,9,3.675,3.5,96.0,37.19
1428,1,2,6,2,1,1,1,1,1,7,1.869565,2.375,73.0,23.0
1429,1,2,6,2,1,1,1,2,4,9,3.357143,3.347826,80.09,30.0
1430,3,4,6,2,2,2,2,2,2,8,3.695652,3.952381,87.84,42.0
1431,3,4,6,2,2,2,2,1,1,10,1.413043,0.0,69.69,47.0
1432,1,2,6,1,1,1,1,2,4,10,4.36,4.074074,93.53,41.9
1433,1,2,6,2,1,1,2,1,1,9,2.020833,2.45,78.0,18.0
1434,3,4,6,2,1,2,1,1,2,8,4.021739,4.357143,89.93,46.0
1435,1,2,6,2,2,1,1,1,1,9,2.133333,3.205882,81.0,27.0
